                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                 2.6708,                 1.5146,                 1.6404,                0.72152,                 0.6345,                0.71332,                0.36367,                 2.4246,                 1.3352,                 1.6676,               0.008548,               0.008548,               0.008548
                     90,                 2.6668,                 1.4947,                 1.6365,                0.71727,                0.64218,                0.71029,                0.36366,                 2.4212,                 1.3314,                  1.667,              0.0085315,              0.0085315,              0.0085315
                     91,                 2.6366,                 1.4916,                 1.6338,                0.71917,                0.64469,                0.71119,                0.36469,                 2.4127,                 1.3293,                 1.6652,               0.008515,               0.008515,               0.008515
                     92,                 2.6326,                 1.4875,                 1.6269,                0.72756,                 0.6448,                0.71171,                0.36588,                 2.4068,                 1.3267,                 1.6631,              0.0084985,              0.0084985,              0.0084985
                     93,                 2.6284,                 1.4817,                 1.6302,                0.73332,                0.64433,                0.71504,                0.36657,                 2.3984,                 1.3227,                  1.662,               0.008482,               0.008482,               0.008482
                     94,                 2.6368,                 1.4852,                 1.6299,                0.73621,                 0.6486,                0.71841,                0.36783,                 2.3897,                 1.3189,                 1.6598,              0.0084655,              0.0084655,              0.0084655
                     95,                 2.6454,                 1.4881,                 1.6269,                0.73573,                0.64932,                0.71866,                0.37029,                 2.3867,                 1.3153,                 1.6579,               0.008449,               0.008449,               0.008449
                     96,                 2.5825,                  1.464,                 1.6146,                0.74213,                0.65335,                0.71849,                 0.3719,                 2.3825,                 1.3114,                 1.6567,              0.0084325,              0.0084325,              0.0084325
                     97,                 2.6127,                 1.4892,                 1.6191,                0.73211,                0.65784,                0.71866,                0.37258,                 2.3786,                 1.3082,                 1.6548,               0.008416,               0.008416,               0.008416
                     98,                 2.5896,                 1.4548,                 1.6163,                0.73174,                0.66002,                0.71986,                0.37319,                 2.3728,                 1.3051,                 1.6529,              0.0083995,              0.0083995,              0.0083995
                     99,                 2.5976,                 1.4626,                 1.6118,                0.73403,                0.65677,                0.72306,                0.37344,                 2.3673,                  1.302,                 1.6508,               0.008383,               0.008383,               0.008383
                    100,                 2.5445,                 1.4353,                 1.6002,                0.73539,                0.65761,                0.72659,                0.37519,                 2.3631,                 1.2988,                 1.6491,              0.0083665,              0.0083665,              0.0083665
                    101,                 2.6008,                  1.453,                 1.6086,                0.73572,                0.65848,                 0.7274,                0.37635,                 2.3583,                 1.2948,                 1.6468,                0.00835,                0.00835,                0.00835
                    102,                 2.5562,                 1.4386,                 1.6007,                0.73575,                0.65746,                0.72848,                0.37792,                 2.3573,                 1.2914,                 1.6438,              0.0083335,              0.0083335,              0.0083335
                    103,                  2.559,                 1.4288,                 1.5994,                 0.7358,                0.66153,                0.72992,                0.37962,                  2.354,                 1.2874,                 1.6423,               0.008317,               0.008317,               0.008317
                    104,                 2.5637,                 1.4325,                 1.5918,                0.73583,                0.66184,                0.73135,                0.38132,                 2.3465,                 1.2844,                 1.6404,              0.0083005,              0.0083005,              0.0083005
                    105,                 2.5501,                 1.4172,                 1.5964,                0.73738,                0.66176,                0.73232,                0.38101,                 2.3434,                 1.2813,                 1.6381,               0.008284,               0.008284,               0.008284
                    106,                 2.5512,                 1.4177,                 1.5924,                0.73874,                0.66372,                0.73207,                0.38165,                 2.3395,                 1.2784,                 1.6358,              0.0082675,              0.0082675,              0.0082675
                    107,                 2.5351,                 1.4115,                  1.593,                0.73934,                0.66708,                0.73291,                0.38374,                  2.334,                 1.2743,                 1.6354,               0.008251,               0.008251,               0.008251
                    108,                 2.5464,                 1.4241,                 1.5944,                0.74226,                 0.6663,                0.73344,                0.38376,                 2.3275,                 1.2713,                 1.6325,              0.0082345,              0.0082345,              0.0082345
                    109,                 2.5048,                  1.399,                 1.5859,                 0.7427,                 0.6706,                0.73435,                0.38552,                 2.3224,                 1.2687,                 1.6296,               0.008218,               0.008218,               0.008218
                    110,                 2.5242,                 1.3952,                 1.5833,                0.74509,                0.66533,                0.73607,                0.38725,                 2.3184,                 1.2659,                  1.627,              0.0082015,              0.0082015,              0.0082015
                    111,                  2.505,                 1.3889,                 1.5753,                0.75041,                0.66593,                0.73567,                0.38817,                 2.3154,                 1.2632,                 1.6249,               0.008185,               0.008185,               0.008185
                    112,                 2.5324,                 1.3972,                 1.5795,                 0.7557,                0.67101,                0.73777,                0.38969,                 2.3091,                 1.2599,                 1.6234,              0.0081685,              0.0081685,              0.0081685
                    113,                 2.5154,                 1.3978,                 1.5804,                 0.7528,                0.67274,                 0.7383,                0.39137,                 2.3017,                 1.2566,                 1.6216,               0.008152,               0.008152,               0.008152
                    114,                 2.5022,                 1.3829,                 1.5762,                0.75692,                0.67085,                0.74172,                0.39276,                 2.2959,                 1.2538,                 1.6192,              0.0081355,              0.0081355,              0.0081355
                    115,                 2.5171,                 1.3948,                 1.5793,                0.75654,                0.67319,                0.74074,                0.39367,                 2.2894,                 1.2512,                 1.6168,               0.008119,               0.008119,               0.008119
                    116,                 2.4839,                 1.3833,                   1.57,                0.75691,                0.67198,                0.74434,                0.39526,                 2.2836,                 1.2482,                 1.6144,              0.0081025,              0.0081025,              0.0081025
                    117,                 2.4758,                 1.3758,                 1.5691,                0.75762,                0.67202,                0.74564,                0.39634,                 2.2763,                 1.2445,                 1.6129,               0.008086,               0.008086,               0.008086
